,id,tweet_text,sentiment,threshold,tokens,sentiment_score
144,10144,@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard,anger,0.667,"['put', 'much', 'artefact', 'point', 'furi', 'not', 'raid', 'liter', 'wast', 'month', 'life', 'thank', 'blizzard']",0.75
145,10145,How is it suppose to work if you do that? Wtf dude? Thanks for pissing me off. #furious,anger,0.833,"['suppos', 'work', 'wtf', 'dude', 'thank', 'piss', 'furious']",0.75
146,10146,i was angry.,anger,0.667,['angri'],0.75
147,10147,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. #fume,anger,0.667,"['feel', 'travel', 'mile', 'pick', 'form', 'arriv', 'post', 'two', 'day', 'leav', 'fume']",0.75
148,10148,@cineworld 'Congratulations your Free 1 month has been activated' Then charges £34.80 the same month. Absolutely furious 😡,anger,0.667,"['free', 'month', 'activ', 'charg', 'month', 'absolut', 'furious']",0.75
149,10149,@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting,anger,0.667,"['hell', 'hath', 'furi', 'like', 'women', 'scorn', 'affair', 'not', 'parent']",0.75
150,10150,straight people are canoodling on the quad and I'm #offended,anger,0.648,"['straight', 'peopl', 'canoodl', 'quad', 'offend']",0.75
151,10151,"I can definitely feel my irritation today, lord give me strength",anger,0.667,"['definit', 'feel', 'irrit', 'today', 'lord', 'give', 'strength']",0.75
152,10152,@RobertTaitWHU against Chelsea anything is possible haha. I'm fuming about that bet 🙄🙄🙄🙄🙄🙄,anger,0.646,"['chelsea', 'anyth', 'possibl', 'haha', 'fume', 'bet']",0.75
153,10153,When you break a record in #madden I wish it didn't say the same shit after every rush like you just broke the record. #shutupphilsimms,anger,0.812,"['break', 'record', 'madden', 'wish', 'not', 'say', 'shit', 'everi', 'rush', 'like', 'broke', 'record', 'shutupphilsimm']",0.75
154,10154,@DFSCare apparently you are to contact me. Sofas were meant to be delivered today. Old ones gone. Sitting on floor. No sofas! #fuming,anger,0.646,"['appar', 'contact', 'sofa', 'meant', 'deliv', 'today', 'old', 'one', 'gone', 'sit', 'floor', 'sofa', 'fume']",0.75
155,10155,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,anger,0.646,"['rabid', 'grizzli', 'bear', 'go', 'scatter', 'neighborhood', 'poor', 'refuge']",0.75
156,10156,@oreillyfactor why dont #blm #thugs want #justice when its black on black #gang crime? They only #rage and cry #racism when its a #cop,anger,0.646,"['not', 'blm', 'thug', 'want', 'justic', 'black', 'black', 'gang', 'crime', 'rage', 'cri', 'racism', 'cop']",0.75
157,10157,@mandyjohnson I'll be honest.. I hope that annoying Southern bint with the 'look at me' pout goes out this week! Selasi #FTW,anger,0.646,"['honest', 'hope', 'annoy', 'southern', 'bint', 'pout', 'goe', 'week', 'selasi', 'ftw']",0.75
158,10158,Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen.  #loathing,anger,0.646,"['zero', 'help', 'custom', 'servic', 'push', 'buck', 'back', 'forth', 'promis', 'callback', 'not', 'happen', 'loath']",0.75
159,10159,"@mdivincenzo9 he's stupid, I hate him lol #bitter",anger,0.646,"['stupid', 'hate', 'lol', 'bitter']",0.75
160,10160,@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 ,anger,0.646,"['joke', 'cut', 'internet', 'earli', 'mistak', 'not', 'reinstat', 'longer', 'need', 'engin']",0.75
161,10161,"@Slippus @PureGym  yeah I received a fine today which I am furious about, currently appealing it after being a member for so long...",anger,0.646,"['yeah', 'receiv', 'fine', 'today', 'furious', 'current', 'appeal', 'member', 'long']",0.75
162,10162,People irritate me 🙄,anger,0.646,"['peopl', 'irrit']",0.75
163,10163,Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope,anger,0.646,"['men', 'rage', 'strike', 'wish', 'best', 'rage', 'emot', 'negat', 'posit', 'wish', 'strike', 'martial', 'art', 'control', 'believ', 'best', 'hope']",0.75
164,10164,"In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep ",anger,0.646,"['black', 'peopl', 'still', 'fight', 'recogn', 'human', 'be', 'cantsleep']",0.75
165,10165,I swear if @devincameron23 blocks me I'm going to hit her back #revenge,anger,0.646,"['swear', 'block', 'go', 'hit', 'back', 'reveng']",0.75
166,10166,@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming,anger,0.646,"['joke', 'cut', 'internet', 'earli', 'mistak', 'not', 'reinstat', 'longer', 'need', 'engin', 'fume']",0.75
167,10167,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the #outrage,anger,0.646,"['unarm', 'black', 'kill', 'white', 'cop', 'mani', 'die', 'everi', 'month', 'chicago', 'outrag']",0.75
168,10168,"@bt_uk why does tracking show my equipment delivered, when it wasn't? Why is my service suddenly delayed? We've already 3 weeks. ",anger,0.646,"['track', 'show', 'equip', 'deliv', 'not', 'servic', 'sudden', 'delay', 'alreadi', 'week']",0.75
169,10169,Does she really need to pout all the time - getting on my nerves #GBBO,anger,0.646,"['realli', 'need', 'pout', 'time', 'get', 'nerv', 'gbbo']",0.75
170,10170,Ever put your fist through your laptops screen? If so its time for a new one lmao #rage #anger #hp,anger,0.646,"['ever', 'put', 'fist', 'laptop', 'screen', 'time', 'new', 'one', 'lmao', 'rage', 'anger', 'hp']",0.75
171,10171,@snowangel415 @cjwalters66 Maybe also being attacked by Tom's rabid fans to whom he &amp; his clothes were always perfect also put me off him...,anger,0.646,"['mayb', 'also', 'attack', 'tom', 'rabid', 'fan', 'amp', 'cloth', 'alway', 'perfect', 'also', 'put']",0.75
172,10172,"Dear future big brother players, just chase dick all season and you too can win 500,00 dollars and an Sti #bb18 #bitter",anger,0.646,"['dear', 'futur', 'big', 'brother', 'player', 'chase', 'dick', 'season', 'win', 'dollar', 'sti', 'bitter']",0.75
173,10173,"@VanDashNessa @taotao_salupa5 Nobody in that street burning and looting and terrifying innocent citizens was there, either.",anger,0.556,"['nobodi', 'street', 'burn', 'loot', 'terrifi', 'innoc', 'citizen', 'either']",0.75
174,10174,@Disneyland #nothappy and still #charging the #fullprice 😡😡 #fuming some your #bestrides 😳😳,anger,0.646,"['nothappi', 'still', 'charg', 'fullpric', 'fume', 'bestrid']",0.75
175,10175,Forgot to eat dinner and now I'm furious with everything and everyone,anger,0.646,"['forgot', 'eat', 'dinner', 'furious', 'everyth', 'everyon']",0.75
176,10176,the girl sitting in front of me is chewing her gum like a cow &amp; im ready to snap 🤗,anger,0.646,"['girl', 'sit', 'front', 'chew', 'gum', 'like', 'cow', 'amp', 'readi', 'snap']",0.75
177,10177,"@sebbyD27850 both are nonsensical. If there's injustice against blacks, why add to it by destroying black property. It's misdirected anger",anger,0.69,"['nonsens', 'injustic', 'black', 'add', 'destroy', 'black', 'properti', 'misdirect', 'anger']",0.75
178,10178,Can someone make me a priority list of which things I should be outraged at + in which order?  #racism #animalrights #abortion #cops,anger,0.646,"['someon', 'make', 'prioriti', 'list', 'thing', 'outrag', 'order', 'racism', 'animalright', 'abort', 'cop']",0.75
179,10179,@VodafoneUKhelp @VodafoneUK wow!! My bill is £44.77 and hav a text from u to prove that and you have taken £148!!!!! #swines  #con!,anger,0.646,"['wow', 'bill', 'hav', 'text', 'prove', 'taken', 'swine', 'con']",0.75
180,10180,You a fuck boy if you run drag routes back to back in madden,anger,0.646,"['fuck', 'boy', 'run', 'drag', 'rout', 'back', 'back', 'madden']",0.75
181,10181,I got fever highs\nI got boiling blood,anger,0.646,"['got', 'fever', 'got', 'boil', 'blood']",0.75
182,10182,@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits,anger,0.646,"['bad', 'tempera', 'tantrum', 'hissyfit']",0.75
183,10183,I can't even right now #bb18 #rage,anger,0.646,"['not', 'even', 'right', 'rage']",0.75
184,10184,"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! #bitter",anger,0.472,"['haha', 'actual', 'doggi', 'barrack', 'anyon', 'gws', 'bitter']",0.75
185,10185,Why are people that don't have iPhones so bitter about iPhones???? Can someone explain,anger,0.625,"['peopl', 'not', 'iphon', 'bitter', 'iphon', 'someon', 'explain']",0.75
186,10186,@RonMexico760 The guy who calls people 'cuck' and is anti-BLM is offended by idea that he might not be pro-policing reform? That's amazing.,anger,0.625,"['guy', 'call', 'peopl', 'offend', 'idea', 'might', 'not', 'reform', 'amaz']",0.75
187,10187,@deshbhakthoon always unhappy and easily offended.,anger,0.531,"['alway', 'unhappi', 'easili', 'offend']",0.75
188,10188,"@SusanHensThe shameful display I watched today has left me reeling with so much anger dt I feel like exploding, those clowns should watch it",anger,0.625,"['shame', 'display', 'watch', 'today', 'left', 'reel', 'much', 'anger', 'dt', 'feel', 'like', 'explod', 'clown', 'watch']",0.75
189,10189,All hell is breaking loose in Charlotte. #CharlotteProtest  #looting,anger,0.625,"['hell', 'break', 'loos', 'charlott', 'charlotteprotest', 'loot']",0.75
190,10190,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us 😭😭 @__KirstyGA  #oldcunt,anger,0.625,"['still', 'got', 'whole', 'season', 'wentworth', 'watch', 'stupid', 'cunt', 'work', 'ruin', 'us', 'oldcunt']",0.75
191,10191,Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott,anger,0.625,"['half', 'epicent', 'shut', 'polic', 'burst', 'tear', 'fuck', 'terribl', 'keithlamontscott']",0.75
192,10192,Not giving a fuck is better than revenge.,anger,0.625,"['not', 'give', 'fuck', 'better', 'reveng']",0.75
193,10193,@winksahoy we about to get shit on by the wrath of winter out of nowhere,anger,0.625,"['get', 'shit', 'wrath', 'winter', 'nowher']",0.75
194,10194,@GrxjicTank WHY though! Why did u want to offend Americans?,anger,0.625,"['though', 'want', 'offend', 'american']",0.75
195,10195,@RealBD_ @ReyesAverie 47 unarmed blacks killed by white cops in 2015. That many die every month in Chicago wheres the ,anger,0.625,"['unarm', 'black', 'kill', 'white', 'cop', 'mani', 'die', 'everi', 'month', 'chicago']",0.75
196,10196,@CI  I don't think Monalisa has respect for anyone but herself! I think she'll ruffle a few feathers. #TheJail,anger,0.625,"['not', 'think', 'monalisa', 'respect', 'anyon', 'think', 'ruffl', 'feather', 'thejail']",0.75
197,10197,@DPD_UK I asked for my parcel to be delivered to a pick up store not my address  #poorcustomerservice,anger,0.625,"['ask', 'parcel', 'deliv', 'pick', 'store', 'not', 'address', 'poorcustomerservic']",0.75
198,10198,Thought the Xbox one s madden bundle would come with a physical copy of madden not a code😴 it's gonna take fucking forever to download lol,anger,0.625,"['thought', 'xbox', 'one', 'madden', 'bundl', 'would', 'come', 'physic', 'copi', 'madden', 'not', 'code', 'go', 'take', 'fuck', 'forev', 'download', 'lol']",0.75
199,10199,@canada4trumpnow @donlemon he has BAD TEMPERAMENT  #HissyFits,anger,0.625,"['bad', 'tempera', 'hissyfit']",0.75
200,10200,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,anger,0.543,"['blood', 'bitter', 'satan', 'test', 'becous', 'cleans', 'blood', 'jesus']",0.75
201,10201,The new gun emoji in iOS10 is not enough to show the anger I have towards a number of things.,anger,0.625,"['new', 'gun', 'emoji', 'not', 'enough', 'show', 'anger', 'toward', 'number', 'thing']",0.75
202,10202,@BigBrother__USA she is just jealous and a cry baby! #bitter #gladsheisgone #crybaby,anger,0.571,"['jealous', 'cri', 'babi', 'bitter', 'gladsheisgon', 'crybabi']",0.75
203,10203,I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,anger,0.625,"['want', 'know', 'outrag', 'black', 'black', 'crime', 'one', 'know', 'victim', 'blm', 'kill', 'cop', 'base', 'media']",0.75
204,10204,Forever angry that gh ruined Molly and morgan's bond/friendship #bitter,anger,0.625,"['forev', 'angri', 'gh', 'ruin', 'molli', 'morgan', 'bitter']",0.75
205,10205,Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.,anger,0.625,"['spur', 'radio', 'comment', 'refer', 'mauricio', 'pochettino', 'felt', 'sudden', 'surg', 'rage']",0.75
206,10206,@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. #outrage,anger,0.625,"['huh', 'sprint', 'coach', 'slowest', 'team', 'comp', 'talk', 'rob', 'live', 'outrag']",0.75
207,10207,Can't believe I've only got 2 days off left 🙄 #backtoreality #raging,anger,0.625,"['not', 'believ', 'got', 'day', 'left', 'backtor', 'rage']",0.75
208,10208,@Austin4evaLEEDS fuming!,anger,0.625,['fume'],0.75
209,10209,Taking a break from the #wedding to #rage at the general #stupidity of certain #people on the #internet.,anger,0.625,"['take', 'break', 'wed', 'rage', 'general', 'stupid', 'certain', 'peopl', 'internet']",0.75
210,10210,Ever put your fist through your laptops screen? If so its time for a new one lmao   #hp,anger,0.625,"['ever', 'put', 'fist', 'laptop', 'screen', 'time', 'new', 'one', 'lmao', 'hp']",0.75
211,10211,•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,anger,0.625,"['brother', 'grab', 'aggress', 'manner', 'alway', 'threw', 'tantrum', 'like', 'kid', 'know', 'express']",0.75
212,10212,"Don't join @BTCare they put the phone down on you, talk over you and are rude. Taking money out of my acc willynilly! ",anger,0.604,"['not', 'join', 'put', 'phone', 'talk', 'rude', 'take', 'money', 'acc', 'willynilli']",0.75
213,10213,"@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.",anger,0.604,"['assur', 'laughter', 'increas', 'anger', 'cost', 'arrog', 'westminst']",0.75
214,10214,"People need a way to escape,escape what?This corrupted world.This reality. This joke.This fury of constant pain &amp; stress.We need a vacation",anger,0.604,"['peopl', 'need', 'way', 'escap', 'escap', 'corrupt', 'realiti', 'furi', 'constant', 'pain', 'amp', 'need', 'vacat']",0.75
215,10215,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,anger,0.604,"['love', 'black', 'peopl', 'realli', 'realli', 'peopl', 'realli', 'irrit', 'live', 'hell', 'outta', 'differ']",0.75
216,10216,I don't talk about politics because people nowadays get offended easily!,anger,0.479,"['not', 'talk', 'polit', 'peopl', 'nowaday', 'get', 'offend', 'easili']",0.75
217,10217,@MannyM83 @DareToReagan oh yeah. I HATE the air raid and I don't like the Oregon/Baylor offense and I'm not a fan of the ole miss one either,anger,0.468,"['oh', 'yeah', 'hate', 'air', 'raid', 'not', 'like', 'offens', 'not', 'fan', 'ole', 'miss', 'one', 'either']",0.75
218,10218,"@AskPS_UK not received verification email, asked for it to be resent 5 times still nothing.",anger,0.604,"['not', 'receiv', 'verif', 'email', 'ask', 'resent', 'time', 'still', 'noth']",0.75
219,10219,Unbelievable takes 10 minutes to get through to @BarclaysUK then there's a fault and the call hangs up  #treatcustomersfairly,anger,0.604,"['unbeliev', 'take', 'minut', 'get', 'fault', 'call', 'hang', 'treatcustomersfair']",0.75
220,10220,"@Will_0004 No justification for shooting without provocation, even if the person has a bad history. Justification is not the way to go",anger,0.604,"['justif', 'shoot', 'without', 'provoc', 'even', 'person', 'bad', 'histori', 'justif', 'not', 'way', 'go']",0.75
221,10221,I genuinely think I have anger issues,anger,0.604,"['genuin', 'think', 'anger', 'issu']",0.75
222,10222,@judy_that Im honestly offended,anger,0.604,"['honest', 'offend']",0.75
223,10223,Michelle is one of the worst players in bb history #bb18 #bbfinale #bitter,anger,0.604,"['michell', 'one', 'worst', 'player', 'bb', 'histori', 'bbfinal', 'bitter']",0.75
